marker,tag,a_1311,a_1592,a_2713,a_8006,a_18178
4,2,855,526,383,628,188
4,3,839,582,396,688,211
4,1,808,599,408,634,183
4,2,810,525,380,627,189
4,3,838,583,397,691,210
4,1,805,404,636,181,
4,2,813,384,629,183,
4,3,840,393,689,211,
4,1,802,600,404,636,185
4,2,815,527,383,625,182
4,3,842,581,393,685,207
4,1,804,603,405,638,181
4,2,814,527,382,625,186
4,3,840,583,394,687,204
4,1,801,602,405,636,186
4,2,843,525,381,630,189
4,3,839,584,395,689,208
4,1,808,597,403,637,185
4,2,831,528,380,625,188
4,3,841,580,394,688,211
4,1,803,594,405,636,181
4,2,815,526,378,626,182
4,3,841,583,394,689,205
4,1,807,596,405,636,183
4,2,843,526,382,626,189
4,3,840,580,395,688,209
4,1,802,596,403,634,181
4,2,830,530,382,625,187
4,3,841,583,394,687,206
4,1,806,599,402,638,182
4,2,816,527,388,630,187
4,3,841,586,394,684,206
4,1,801,598,402,630,187
4,2,817,528,381,630,189
4,3,840,581,396,689,202
4,1,806,599,403,634,182
4,2,861,526,379,624,186
4,3,841,579,397,685,212
4,1,807,598,404,639,184
4,2,815,527,380,628,189
4,3,840,580,394,687,211
4,1,802,594,403,636,180
4,2,814,528,386,629,187
4,3,839,583,395,689,214
4,1,810,594,405,637,182
4,2,814,526,382,626,188
4,3,841,583,395,689,202
4,1,802,595,406,637,187
4,2,813,528,378,630,189
4,3,840,579,688,211,
4,1,807,601,403,638,180
4,2,814,527,377,628,190
4,3,843,581,399,689,212
4,1,802,602,404,637,182
4,2,816,530,379,626,189
4,3,845,582,397,687,208
4,1,807,598,403,639,190
4,2,815,526,382,628,190
4,3,842,581,392,685,208
4,1,802,600,402,635,181
4,2,813,530,382,625,189
4,3,844,583,394,689,204
4,1,808,597,404,637,186
4,2,843,525,387,628,185
4,3,845,584,396,684,207
4,1,805,598,402,637,183
4,2,830,528,383,628,189
4,3,843,580,396,688,211
4,1,802,598,406,636,185
4,2,814,527,378,625,191
4,3,843,580,391,686,212
4,1,807,597,404,635,185
4,2,815,526,387,629,189
4,3,841,581,393,690,210
4,1,802,594,403,635,185
4,2,817,527,379,630,188
4,3,844,582,397,687,208
4,1,804,598,405,635,184
4,2,842,529,380,628,189
4,3,848,583,395,687,208
4,1,803,602,405,636,182
4,2,831,528,383,629,185
4,3,842,581,394,689,204
4,1,805,593,405,635,185
4,2,819,527,381,632,184
4,3,839,583,394,685,208
4,1,805,598,402,637,181
4,2,817,528,381,628,188
4,3,843,584,397,687,212
4,1,803,595,403,638,180
4,2,814,528,382,631,186
4,3,844,581,395,686,211
4,1,814,604,403,640,186
4,2,815,527,380,627,185
4,3,844,580,398,688,215
4,1,807,598,404,635,187
4,2,842,527,375,625,186
4,3,840,583,393,689,212
4,1,801,594,407,634,183
4,2,832,528,380,627,185
4,3,841,580,394,689,209
4,1,807,594,405,636,188
4,2,846,528,384,627,181
4,3,841,582,397,688,211
4,1,809,594,403,638,181
4,2,831,526,381,630,188
4,3,841,584,395,687,211
4,1,804,598,404,639,183
4,2,813,524,378,628,187
4,3,837,586,395,687,211
4,1,808,595,404,633,181
4,2,841,529,379,627,184
4,3,844,580,399,689,205
4,1,801,597,404,632,182
4,2,861,528,380,629,187
4,3,844,582,395,686,204
4,1,813,598,405,637,186
4,2,863,529,378,627,188
4,3,840,585,398,688,208
4,1,805,601,404,633,183
4,2,833,529,383,628,191
4,3,840,584,395,689,204
4,1,802,599,403,637,187
4,2,816,529,385,625,186
4,3,841,581,395,689,205
4,1,802,599,404,638,183
4,2,864,530,382,629,187
4,3,844,581,396,685,207
4,1,811,600,405,635,187
4,2,846,527,382,630,185
4,3,841,586,395,686,210
4,1,809,598,403,636,184
4,2,829,526,384,629,186
4,3,843,583,394,688,203
4,1,800,597,406,636,184
4,2,843,529,381,629,190
4,3,842,581,395,688,204
4,1,806,402,637,181,
4,2,861,380,628,191,
4,3,839,394,688,204,
4,1,802,605,403,636,189
4,2,837,526,386,627,189
4,3,840,583,395,687,214
4,1,803,599,404,640,184
4,2,823,529,380,630,189
4,3,842,585,396,685,213
4,1,809,593,406,639,184
4,2,820,527,380,628,188
4,3,839,583,393,689,210
4,1,803,598,408,635,183
4,2,845,528,383,628,182
4,3,839,582,392,689,212
4,1,801,601,406,635,182
4,2,833,526,382,630,188
4,3,840,584,393,687,212
4,1,802,595,403,636,189
4,2,845,528,380,626,188
4,3,843,579,394,689,208
4,1,804,601,406,639,181
4,2,875,528,381,629,188
4,3,839,581,394,687,205
4,1,805,601,406,635,182
4,2,818,527,382,629,191
4,3,839,580,395,689,203
4,1,801,600,407,636,185
4,2,847,528,382,627,190
4,3,845,580,395,688,208
4,1,803,604,404,637,185
4,2,859,525,383,627,183
4,3,836,583,394,689,210
4,1,808,603,404,633,180
4,2,838,528,383,627,185
4,3,837,585,396,691,206
4,1,802,597,402,635,187
4,2,824,526,386,625,191
4,3,841,585,396,689,204
4,1,802,598,403,636,182
4,2,819,527,381,625,187
4,3,844,578,393,689,208
4,1,805,605,406,637,186
4,2,846,528,381,628,189
4,3,840,578,395,687,210
4,1,805,596,404,637,181
4,2,839,528,383,626,185
4,3,840,581,393,685,210
4,1,801,605,403,636,182
4,2,822,526,378,627,188
4,3,839,582,392,687,210
4,1,801,602,407,634,180
4,2,862,526,378,626,191
4,3,839,579,397,688,211
4,1,802,597,403,634,193
4,2,818,529,383,626,189
4,3,845,579,392,688,209
4,1,803,600,406,638,185
4,2,844,529,380,629,188
4,3,840,578,391,686,213
4,1,805,600,406,636,183
4,2,859,529,385,628,
4,3,840,580,397,687,213
4,1,800,599,406,634,184
4,2,835,530,383,627,185
4,3,843,580,398,688,212
4,1,802,606,405,638,189
4,2,849,529,386,626,186
4,3,842,581,396,690,212
4,1,807,602,404,631,182
4,2,834,529,384,628,185
4,3,843,583,397,684,212
4,1,806,595,403,635,186
4,2,847,527,383,626,189
4,3,849,586,399,688,202
4,1,802,605,407,639,182
4,2,862,527,388,627,189
4,3,841,584,397,687,203
4,1,802,599,405,637,187
4,2,859,528,381,629,186
4,3,841,583,393,687,208
4,1,801,599,408,636,181
4,2,858,528,378,628,186
4,3,841,583,398,689,210
4,1,802,600,407,641,186
4,2,861,529,381,625,186
4,3,844,582,394,685,212
4,1,802,592,406,637,182
4,2,861,530,376,629,188
4,3,841,582,393,684,209
4,1,808,597,406,633,182
4,2,833,528,380,628,190
4,3,844,582,393,688,209
4,1,805,599,405,633,180
4,2,818,528,383,628,190
4,3,842,579,393,689,204
4,1,802,599,403,634,186
4,2,816,528,378,627,188
4,3,842,581,395,685,209
4,1,804,600,405,636,180
4,2,848,528,382,630,190
4,3,848,582,396,683,211
4,1,808,598,407,635,182
4,2,832,527,379,628,185
4,3,844,584,396,688,210
4,1,810,600,405,631,181
4,2,844,528,382,626,185
4,3,841,584,395,687,209
4,1,811,597,403,635,182
4,2,859,527,379,628,186
4,3,842,581,397,689,208
4,1,810,598,404,638,182
4,2,861,526,379,626,181
4,3,840,580,395,688,206
4,1,807,603,404,635,183
4,2,856,527,380,630,187
4,3,841,581,395,687,208
4,1,802,596,403,632,187
4,2,857,526,379,627,187
4,3,841,581,393,686,210
4,1,800,601,405,643,186
4,2,861,529,379,628,188
4,3,843,582,392,689,213
4,1,801,598,404,640,188
4,2,832,529,383,624,182
4,3,841,579,394,690,208
4,1,808,593,403,634,190
4,2,846,527,383,628,184
4,3,838,579,397,688,208
4,1,811,600,405,634,187
4,2,830,526,380,629,189
4,3,842,581,395,688,206
4,1,809,406,637,186,
4,2,863,378,626,193,
4,3,841,394,688,210,
4,1,811,599,403,636,185
4,2,847,527,379,626,186
4,3,842,577,395,688,203
4,1,807,598,404,634,182
4,2,832,526,384,625,189
4,3,840,583,395,687,207
4,1,810,593,404,635,182
4,2,819,527,382,626,188
4,3,842,584,393,686,210
4,1,813,597,404,636,180
4,2,846,528,381,628,188
4,3,846,583,393,687,204
4,1,805,601,407,636,186
4,2,832,529,379,625,186
4,3,842,581,393,687,207
4,1,804,598,405,636,182
4,2,843,528,381,627,187
4,3,840,581,394,687,209
4,1,800,402,636,184,
4,2,861,382,626,186,
4,3,840,400,686,209,
4,1,802,599,406,634,182
4,2,859,528,382,628,189
4,3,839,583,395,688,204
4,1,805,599,406,639,190
4,2,857,527,386,628,192
4,3,838,581,397,686,207
4,1,803,601,404,642,182
4,2,828,526,382,628,187
4,3,844,581,397,684,213
4,1,803,596,402,636,179
4,2,814,528,381,626,181
4,3,840,581,397,689,210
4,1,803,601,406,640,187
4,2,845,526,385,629,188
4,3,839,587,397,685,207
4,1,802,599,397,638,181
4,2,857,528,380,628,189
4,3,840,580,397,689,210
4,1,802,599,400,635,190
4,2,858,527,379,630,187
4,3,844,577,393,687,212
4,1,804,595,404,634,182
4,2,859,526,381,629,186
4,3,844,578,393,687,209
4,1,806,596,404,636,188
4,2,830,529,382,627,185
4,3,840,581,393,687,211
4,1,813,599,404,637,183
4,2,843,527,381,625,184
4,3,840,581,396,688,210
4,1,810,598,405,639,184
4,2,856,527,383,628,188
4,3,842,582,397,686,206
4,1,804,595,401,636,183
4,2,830,528,379,628,189
4,3,843,583,394,687,207
4,1,802,601,404,639,182
4,2,814,530,378,623,191
4,3,839,586,397,684,204
4,1,803,601,403,633,186
4,2,816,528,381,627,187
4,3,841,583,392,688,213
4,1,806,605,403,633,180
4,2,844,528,382,626,191
4,3,843,579,393,686,210
4,1,808,597,405,638,182
4,2,826,527,381,628,187
4,3,842,580,395,687,205
4,1,808,600,405,636,186
4,2,813,529,379,628,189
4,3,841,583,396,690,210
4,1,808,596,405,635,182
4,2,814,529,386,623,188
4,3,839,582,395,688,206
4,1,809,596,404,641,183
4,2,814,528,381,627,189
4,3,845,582,395,686,211
4,1,806,603,403,635,184
4,2,818,526,381,627,190
4,3,840,581,397,686,208
4,1,801,595,406,634,188
4,2,816,527,381,627,188
4,3,841,582,400,683,208
4,1,801,598,406,632,178
4,2,815,528,386,625,189
4,3,844,583,397,689,211
4,1,802,595,405,633,189
4,2,846,527,379,626,186
4,3,848,584,394,684,207
4,1,802,603,405,634,183
4,2,828,529,383,628,193
4,3,849,580,394,687,208
4,1,809,597,404,637,182
4,2,817,528,379,625,188
4,3,842,578,395,688,208
4,1,805,595,404,635,185
4,2,817,525,377,628,185
4,3,844,584,397,690,211
4,1,802,600,402,634,182
4,2,843,528,380,626,189
4,3,843,582,393,687,207
4,1,803,594,402,637,183
4,2,855,527,381,628,184
4,3,841,580,397,687,209
4,1,805,599,403,640,188
4,2,870,525,381,628,185
4,3,838,583,392,685,210
4,1,805,601,403,636,184
4,2,813,527,381,628,187
4,3,839,583,395,686,211
4,1,810,598,403,636,189
4,2,813,527,380,628,188
4,3,840,582,394,686,209
4,1,810,602,406,636,181
4,2,847,525,384,629,192
4,3,846,581,393,685,209
4,1,805,596,405,641,183
4,2,859,524,385,627,189
4,3,841,582,398,689,209
4,1,804,603,404,635,184
4,2,856,526,381,626,185
4,3,839,586,397,687,204
4,1,801,597,404,636,182
4,2,829,528,382,628,187
4,3,839,581,395,687,206
4,1,802,599,404,635,180
4,2,816,530,384,627,190
4,3,841,580,394,684,210
4,1,803,600,406,637,180
4,2,843,529,382,626,188
4,3,840,585,398,686,204
4,1,804,592,403,635,183
4,2,859,530,378,625,193
4,3,840,579,398,687,207
4,1,809,599,402,634,181
4,2,901,525,382,628,188
4,3,841,581,392,687,214
4,1,801,593,406,636,183
4,2,831,529,384,627,185
4,3,847,586,393,687,208
4,1,802,593,404,634,177
4,2,817,526,378,628,187
4,3,842,583,392,685,212
4,1,802,597,404,636,189
4,2,845,527,380,630,192
4,3,844,579,397,685,207
4,1,807,602,405,638,183
4,2,856,529,379,626,187
4,3,841,581,397,685,209
4,1,810,402,635,183,
4,2,827,382,626,191,
4,3,844,395,685,209,
4,1,805,597,402,634,185
4,2,844,529,382,627,186
4,3,840,580,395,685,207
4,1,802,596,401,639,186
4,2,859,526,387,626,190
4,3,841,584,396,686,208
4,1,802,600,404,637,180
4,2,829,529,383,627,187
4,3,840,581,395,685,208
4,1,801,600,401,637,186
4,2,815,527,626,193,
4,3,840,586,396,687,206
4,1,802,601,402,636,187
4,2,817,528,381,625,188
4,3,840,580,397,683,209
4,1,800,594,403,636,181
4,2,817,527,379,628,184
4,3,844,579,397,688,209
4,1,800,597,401,637,185
4,2,844,530,383,626,189
4,3,843,581,393,687,213
4,1,801,596,408,633,180
4,2,828,529,377,630,190
4,3,847,584,397,688,213
4,1,802,599,406,633,182
4,2,816,530,384,626,188
4,3,844,586,395,685,208
4,1,807,594,403,636,191
4,2,843,529,383,627,193
4,3,841,583,398,687,212
4,1,807,597,403,635,188
4,2,827,529,386,626,191
4,3,842,583,394,688,212
4,1,802,600,402,635,183
4,2,815,528,381,627,183
4,3,840,585,400,685,209
4,1,800,597,404,637,188
4,2,815,527,377,624,183
4,3,843,584,393,687,205
4,1,801,599,403,635,183
4,2,844,526,381,628,190
4,3,843,584,393,686,211
4,1,802,598,405,636,185
4,2,828,528,382,625,187
4,3,842,580,393,686,205
4,1,802,601,404,636,191
4,2,817,531,379,627,187
4,3,843,581,393,688,207
4,1,801,600,408,635,181
4,2,818,529,379,627,183
4,3,838,588,396,687,211
4,1,801,595,408,631,179
4,2,846,529,378,629,188
4,3,840,583,396,688,210
4,1,803,597,403,635,184
4,2,829,530,377,626,187
4,3,841,579,396,689,206
4,1,810,590,406,639,183
4,2,815,528,383,627,184
4,3,843,582,395,687,208
4,1,805,594,406,635,181
4,2,844,526,383,628,189
4,3,843,580,394,688,210
4,1,802,599,405,636,183
4,2,827,528,382,626,188
4,3,842,585,398,688,212
4,1,801,597,402,632,184
4,2,815,526,384,628,187
4,3,840,582,397,689,207
4,1,801,596,403,635,183
4,2,816,526,383,627,189
4,3,840,579,396,688,204
4,1,808,601,403,638,181
4,2,816,527,381,628,188
4,3,842,585,394,689,210
4,1,809,599,408,636,181
4,2,813,526,381,631,193
4,3,842,582,395,686,209
4,1,808,598,404,636,187
4,2,817,527,382,628,187
4,3,845,581,395,685,208
4,1,812,598,402,636,181
4,2,816,527,386,626,186
4,3,840,584,395,687,204
4,1,808,603,401,637,187
4,2,843,529,384,627,188
4,3,840,581,397,684,206
4,1,804,597,402,637,186
4,2,827,528,378,631,186
4,3,843,583,394,687,212
4,1,802,602,406,635,181
4,2,843,527,383,628,189
4,3,845,582,394,688,208
4,1,808,595,403,638,184
4,2,828,529,381,630,188
4,3,840,584,396,687,213
4,1,805,594,404,639,189
4,2,815,527,381,629,191
4,3,847,582,395,688,212
4,1,802,603,404,636,185
4,2,815,529,375,627,188
4,3,848,579,393,689,208
4,1,802,594,405,635,182
4,2,815,528,381,627,186
4,3,840,580,394,689,207
4,1,802,599,403,634,194
4,2,817,526,382,626,192
4,3,840,578,396,689,208
4,1,799,597,406,640,184
4,2,815,527,381,625,188
4,3,839,584,398,684,211
4,1,800,602,406,638,178
4,2,842,526,381,628,189
4,3,842,580,397,688,213
4,1,804,601,403,636,187
4,2,830,529,383,627,185
4,3,840,582,395,688,211
4,1,807,602,406,637,184
4,2,846,525,384,626,189
4,3,838,584,399,687,213
4,1,802,601,404,634,182
4,2,830,528,381,628,190
4,3,842,581,393,687,207
4,1,802,601,404,634,182
4,2,844,526,379,625,188
4,3,841,582,396,688,205
4,1,810,602,407,636,180
4,2,828,526,382,628,185
4,3,847,581,395,688,209
4,1,808,403,634,185,
4,2,815,379,627,186,
4,3,841,394,689,209,
4,1,806,600,406,636,187
4,2,846,530,378,629,186
4,3,843,584,393,688,205
4,1,802,598,405,639,182
4,2,829,527,378,627,189
4,3,843,580,393,689,208
4,1,802,599,403,637,188
4,2,818,528,379,627,184
4,3,837,581,397,688,210
4,1,801,598,406,635,186
4,2,847,528,380,626,189
4,3,840,580,393,688,211
4,1,804,598,404,638,182
4,2,832,529,380,628,186
4,3,842,583,394,686,212
4,1,805,600,405,637,184
4,2,817,526,379,627,187
4,3,840,581,394,685,214
4,1,802,595,403,635,184
4,2,816,528,384,625,188
4,3,840,583,392,685,213
4,1,806,598,404,637,189
4,2,818,527,382,629,187
4,3,841,581,396,684,214
4,1,807,599,408,635,185
4,2,818,529,384,627,185
4,3,842,583,396,687,212
4,1,804,600,407,633,180
4,2,819,528,381,624,186
4,3,840,579,393,685,207
4,1,802,598,403,638,184
4,2,817,528,378,629,192
4,3,840,584,393,689,207
4,1,802,605,405,639,182
4,2,819,530,381,629,187
4,3,840,583,396,687,207
4,1,801,605,405,635,182
4,2,819,526,382,626,189
4,3,840,582,400,689,210
4,1,805,600,405,636,181
4,2,816,528,376,629,185
4,3,842,581,397,687,208
4,1,809,593,405,636,185
4,2,817,527,383,626,189
4,3,842,584,394,685,212
4,1,803,600,406,636,186
4,2,814,530,384,629,189
4,3,841,582,394,687,204
4,1,804,594,404,636,180
4,2,846,530,382,625,189
4,3,845,584,393,684,212
4,1,809,600,405,637,181
4,2,829,525,380,628,187
4,3,843,579,396,686,212
4,1,801,599,404,636,183
4,2,816,523,381,628,181
4,3,842,580,395,686,209
4,1,802,600,405,639,190
4,2,845,528,387,628,187
4,3,843,583,393,689,208
4,1,803,597,402,638,186
4,2,829,528,383,629,194
4,3,840,583,395,687,211
4,1,811,602,402,630,182
4,2,817,525,379,626,185
4,3,842,578,395,687,207
4,1,806,600,406,639,184
4,2,846,529,382,624,190
4,3,842,582,397,687,207
4,1,803,598,404,637,185
4,2,832,530,380,627,186
4,3,843,581,397,688,208
4,1,802,601,405,636,184
4,2,845,530,378,626,187
4,3,842,580,391,685,212
4,1,806,598,403,636,179
4,2,831,528,382,626,191
4,3,843,582,393,687,205
4,1,803,600,403,633,181
4,2,815,523,384,629,186
4,3,842,581,396,688,211
4,1,800,599,406,639,185
4,2,846,527,381,626,184
4,3,844,581,395,690,211
4,1,806,598,404,637,184
4,2,876,529,379,627,185
4,3,840,580,396,686,208
4,1,803,603,404,635,184
4,2,845,529,378,627,185
4,3,840,580,396,687,211
4,1,802,596,403,631,178
4,2,831,529,386,626,189
4,3,841,585,396,688,210
4,1,803,603,403,636,182
4,2,847,529,383,628,188
4,3,838,581,398,686,208
4,1,809,595,402,636,184
4,2,857,528,386,629,187
4,3,839,582,395,691,204
4,1,809,600,403,631,178
4,2,830,530,383,626,189
4,3,840,581,397,690,204
4,1,803,600,406,635,181
4,2,844,530,379,627,184
4,3,842,578,391,685,212
4,1,804,599,404,637,180
4,2,860,530,379,627,192
4,3,841,580,397,687,212
4,1,810,599,404,634,189
4,2,830,530,381,626,192
4,3,839,580,393,688,209
4,1,802,596,406,638,187
4,2,847,530,377,627,184
4,3,841,578,392,689,208
4,1,807,598,406,633,186
4,2,832,526,382,626,186
4,3,837,581,390,689,207
4,1,808,601,403,640,184
4,2,845,528,384,629,187
4,3,838,583,394,685,208
4,1,803,600,407,637,178
4,2,877,529,381,625,185
4,3,840,580,394,687,207
4,1,802,599,403,639,184
4,2,845,528,383,625,190
4,3,838,580,393,688,207
4,1,802,598,404,639,179
4,2,829,528,380,625,187
4,3,840,584,394,687,203
4,1,808,406,636,182,
4,2,844,381,626,186,
4,3,842,393,688,211,
4,1,803,602,405,639,186
4,2,827,527,377,624,189
4,3,844,581,393,687,207
4,1,801,599,405,632,184
4,2,815,528,384,628,184
4,3,843,578,396,687,207
4,1,803,598,404,640,191
4,2,845,528,380,627,185
4,3,842,579,393,687,211
4,1,802,596,404,635,184
4,2,828,531,382,623,187
4,3,841,583,391,684,206
4,1,806,592,401,637,178
4,2,813,527,381,626,185
4,3,840,585,395,684,208
4,1,801,598,404,637,181
4,2,845,526,382,628,187
4,3,839,578,397,691,205
4,1,799,406,639,182,
4,2,827,380,628,180,
4,3,842,396,690,211,
4,1,808,597,407,635,184
4,2,842,528,378,626,187
4,3,843,580,398,688,211
4,1,802,598,406,633,180
4,2,828,528,383,625,185
4,3,841,579,394,690,205
4,1,802,603,403,637,180
4,2,845,528,383,627,186
4,3,840,582,398,689,214
4,1,802,595,406,638,185
4,2,831,527,380,625,187
4,3,837,581,395,687,208
4,1,801,598,404,637,184
4,2,817,525,382,627,188
4,3,839,583,398,687,213
4,1,803,606,403,634,190
4,2,846,525,382,626,187
4,3,841,584,396,688,205
4,1,801,602,404,636,183
4,2,903,527,379,627,188
4,3,842,581,398,690,209
4,1,801,600,405,640,180
4,2,827,526,387,626,190
4,3,842,582,399,688,210
4,1,808,598,403,636,181
4,2,847,526,387,625,186
4,3,844,583,399,691,204
4,1,803,601,409,639,181
4,2,858,528,382,626,186
4,3,842,583,393,687,212
4,1,800,599,405,639,184
4,2,832,526,380,623,187
4,3,841,584,392,687,209
4,1,809,598,405,638,185
4,2,846,528,383,627,182
4,3,841,583,396,687,211
4,1,803,598,405,639,179
4,2,832,528,388,626,189
4,3,840,583,397,689,208
4,1,801,593,405,634,181
4,2,845,529,384,626,189
4,3,840,581,397,689,212
4,1,808,598,406,636,181
4,2,860,527,381,626,187
4,3,840,583,393,689,207
4,1,799,596,406,633,182
4,2,907,528,625,190,
4,3,845,583,391,685,213
4,1,802,600,406,634,188
4,2,832,530,383,625,184
4,3,843,583,393,689,207
4,1,803,599,403,636,184
4,2,845,527,384,625,193
4,3,839,581,393,689,206
4,1,809,600,403,634,184
4,2,905,524,380,626,189
4,3,839,582,395,687,208
4,1,801,597,406,637,188
4,2,859,528,379,626,189
4,3,839,582,398,686,209
4,1,802,598,405,635,182
4,2,863,525,379,630,189
4,3,843,583,393,689,208
4,1,811,603,403,638,179
4,2,860,529,384,626,187
4,3,840,584,394,686,211
4,1,803,600,405,636,182
4,2,832,529,381,625,189
4,3,840,581,396,688,214
4,1,803,605,404,634,186
4,2,844,530,381,628,185
4,3,842,582,401,687,209
4,1,802,600,404,636,185
4,2,860,527,378,625,190
4,3,841,579,394,689,210
4,1,803,601,406,637,183
4,2,859,528,380,628,187
4,3,841,582,399,685,209
4,1,804,600,405,636,184
4,2,831,527,377,625,183
4,3,842,582,398,686,204
4,1,809,598,404,630,179
4,2,843,530,375,627,188
4,3,844,583,397,684,206
4,1,803,600,404,635,183
4,2,858,527,382,626,184
4,3,844,582,392,686,211
4,1,799,605,402,638,185
4,2,831,527,378,630,189
4,3,842,583,391,691,202
4,1,806,603,404,638,184
4,2,843,528,381,627,186
4,3,843,581,395,688,211
4,1,801,595,404,636,183
4,2,905,526,381,625,189
4,3,839,583,393,687,209
4,1,804,604,406,636,180
4,2,832,524,384,627,187
