,position,anchor_1,anchor_2,anchor_3,anchor_4,anchor_5,tag
4830,3,828.0,522.0,369.0,640.0,194.0,1
4831,3,826.0,571.0,397.0,661.0,193.0,2
4832,3,815.0,567.0,388.0,628.0,212.0,3
4833,3,827.0,524.0,368.0,634.0,200.0,1
4834,3,821.0,563.0,397.0,659.0,184.0,2
4835,3,817.0,570.0,391.0,628.0,212.0,3
4836,3,829.0,526.0,366.0,634.0,204.0,1
4837,3,822.0,564.0,398.0,658.0,185.0,2
4838,3,820.0,568.0,392.0,628.0,214.0,3
4839,3,827.0,523.0,371.0,632.0,198.0,1
4840,3,833.0,568.0,397.0,659.0,181.0,2
4841,3,819.0,570.0,389.0,627.0,214.0,3
4842,3,829.0,521.0,367.0,630.0,193.0,1
4843,3,825.0,568.0,397.0,656.0,186.0,2
4844,3,819.0,571.0,393.0,629.0,212.0,3
4845,3,828.0,526.0,367.0,632.0,191.0,1
4846,3,829.0,567.0,398.0,655.0,183.0,2
4847,3,817.0,572.0,392.0,631.0,212.0,3
4848,3,827.0,526.0,365.0,634.0,195.0,1
4849,3,827.0,566.0,393.0,659.0,182.0,2
4850,3,815.0,573.0,394.0,628.0,213.0,3
4851,3,830.0,522.0,370.0,632.0,200.0,1
4852,3,822.0,568.0,396.0,658.0,189.0,2
4853,3,819.0,574.0,395.0,627.0,212.0,3
4854,3,831.0,523.0,369.0,635.0,203.0,1
4855,3,825.0,571.0,394.0,659.0,191.0,2
4856,3,813.0,572.0,389.0,631.0,213.0,3
4857,3,828.0,521.0,364.0,634.0,201.0,1
4858,3,823.0,567.0,400.0,657.0,189.0,2
4859,3,816.0,570.0,389.0,629.0,218.0,3
4860,3,830.0,524.0,365.0,629.0,201.0,1
4861,3,821.0,567.0,399.0,656.0,179.0,2
4862,3,821.0,570.0,390.0,629.0,219.0,3
4863,3,828.0,522.0,371.0,635.0,199.0,1
4864,3,833.0,565.0,392.0,659.0,188.0,2
4865,3,820.0,573.0,387.0,636.0,220.0,3
4866,3,824.0,524.0,366.0,632.0,196.0,1
4867,3,825.0,568.0,396.0,654.0,187.0,2
4868,3,817.0,571.0,388.0,632.0,219.0,3
4869,3,829.0,527.0,370.0,632.0,193.0,1
4870,3,820.0,564.0,390.0,654.0,193.0,2
4871,3,822.0,570.0,393.0,627.0,220.0,3
4872,3,830.0,521.0,366.0,633.0,198.0,1
4873,3,828.0,568.0,395.0,661.0,193.0,2
4874,3,822.0,571.0,390.0,625.0,216.0,3
4875,3,829.0,523.0,371.0,636.0,202.0,1
4876,3,827.0,569.0,394.0,659.0,185.0,2
4877,3,816.0,574.0,393.0,628.0,215.0,3
4878,3,829.0,522.0,366.0,635.0,201.0,1
4879,3,825.0,565.0,398.0,659.0,180.0,2
4880,3,821.0,569.0,392.0,631.0,212.0,3
4881,3,833.0,525.0,369.0,,199.0,1
4882,3,830.0,565.0,398.0,657.0,186.0,2
4883,3,816.0,569.0,388.0,628.0,215.0,3
4884,3,830.0,523.0,369.0,631.0,199.0,1
4885,3,823.0,565.0,399.0,656.0,191.0,2
4886,3,820.0,570.0,392.0,629.0,215.0,3
4887,3,829.0,524.0,368.0,634.0,196.0,1
4888,3,825.0,567.0,399.0,658.0,189.0,2
4889,3,819.0,570.0,387.0,629.0,216.0,3
4890,3,830.0,522.0,365.0,634.0,195.0,1
4891,3,824.0,568.0,399.0,656.0,191.0,2
4892,3,818.0,573.0,388.0,628.0,218.0,3
4893,3,828.0,523.0,371.0,633.0,192.0,1
4894,3,824.0,568.0,393.0,655.0,190.0,2
4895,3,819.0,572.0,390.0,631.0,214.0,3
4896,3,828.0,524.0,365.0,632.0,196.0,1
4897,3,828.0,565.0,394.0,660.0,181.0,2
4898,3,818.0,572.0,395.0,625.0,211.0,3
4899,3,831.0,522.0,371.0,632.0,201.0,1
4900,3,826.0,568.0,398.0,658.0,177.0,2
4901,3,821.0,573.0,395.0,630.0,212.0,3
4902,3,831.0,525.0,367.0,633.0,199.0,1
4903,3,827.0,566.0,396.0,657.0,187.0,2
4904,3,816.0,571.0,393.0,627.0,216.0,3
4905,3,834.0,525.0,366.0,633.0,195.0,1
4906,3,822.0,568.0,401.0,657.0,188.0,2
4907,3,816.0,574.0,391.0,627.0,220.0,3
4908,3,829.0,527.0,364.0,631.0,193.0,1
4909,3,825.0,568.0,398.0,658.0,187.0,2
4910,3,817.0,573.0,391.0,627.0,219.0,3
4911,3,826.0,525.0,363.0,633.0,195.0,1
4912,3,831.0,568.0,399.0,658.0,182.0,2
4913,3,818.0,570.0,391.0,629.0,216.0,3
4914,3,828.0,524.0,367.0,631.0,199.0,1
4915,3,835.0,569.0,395.0,658.0,190.0,2
4916,3,819.0,570.0,390.0,627.0,215.0,3
4917,3,831.0,522.0,369.0,631.0,195.0,1
4918,3,823.0,568.0,396.0,657.0,186.0,2
4919,3,817.0,572.0,393.0,628.0,218.0,3
4920,3,825.0,526.0,369.0,636.0,197.0,1
4921,3,822.0,564.0,397.0,659.0,184.0,2
4922,3,816.0,570.0,393.0,635.0,219.0,3
4923,3,827.0,527.0,364.0,634.0,203.0,1
4924,3,817.0,569.0,399.0,662.0,182.0,2
4925,3,817.0,572.0,393.0,631.0,214.0,3
4926,3,826.0,526.0,368.0,632.0,198.0,1
4927,3,823.0,568.0,397.0,656.0,187.0,2
4928,3,817.0,569.0,392.0,624.0,213.0,3
4929,3,829.0,523.0,365.0,629.0,187.0,1
4930,3,827.0,570.0,396.0,656.0,178.0,2
4931,3,817.0,569.0,394.0,627.0,212.0,3
4932,3,828.0,526.0,369.0,633.0,195.0,1
4933,3,825.0,567.0,394.0,660.0,179.0,2
4934,3,820.0,570.0,393.0,629.0,218.0,3
4935,3,832.0,530.0,368.0,638.0,203.0,1
4936,3,825.0,568.0,395.0,659.0,189.0,2
4937,3,820.0,571.0,390.0,625.0,219.0,3
4938,3,828.0,521.0,368.0,633.0,203.0,1
4939,3,833.0,566.0,398.0,656.0,181.0,2
4940,3,816.0,572.0,393.0,627.0,218.0,3
4941,3,825.0,525.0,369.0,635.0,203.0,1
4942,3,827.0,565.0,396.0,657.0,184.0,2
4943,3,817.0,573.0,393.0,630.0,216.0,3
4944,3,828.0,527.0,364.0,633.0,202.0,1
4945,3,826.0,568.0,397.0,659.0,188.0,2
4946,3,820.0,571.0,391.0,628.0,219.0,3
4947,3,824.0,526.0,364.0,634.0,198.0,1
4948,3,825.0,568.0,400.0,656.0,184.0,2
4949,3,821.0,571.0,393.0,624.0,214.0,3
4950,3,824.0,526.0,367.0,634.0,195.0,1
4951,3,819.0,565.0,396.0,658.0,180.0,2
4952,3,816.0,573.0,390.0,627.0,214.0,3
4953,3,828.0,525.0,370.0,632.0,193.0,1
4954,3,820.0,568.0,398.0,660.0,187.0,2
4955,3,822.0,572.0,389.0,628.0,216.0,3
4956,3,829.0,523.0,363.0,629.0,192.0,1
4957,3,825.0,570.0,394.0,658.0,179.0,2
4958,3,821.0,571.0,391.0,628.0,216.0,3
4959,3,828.0,525.0,366.0,630.0,197.0,1
4960,3,819.0,566.0,396.0,655.0,181.0,2
4961,3,817.0,572.0,392.0,628.0,213.0,3
4962,3,825.0,523.0,369.0,640.0,205.0,1
4963,3,824.0,567.0,397.0,655.0,182.0,2
4964,3,821.0,571.0,393.0,627.0,215.0,3
4965,3,828.0,529.0,366.0,632.0,195.0,1
4966,3,822.0,565.0,399.0,660.0,186.0,2
4967,3,819.0,574.0,392.0,624.0,214.0,3
4968,3,826.0,528.0,367.0,631.0,190.0,1
4969,3,826.0,566.0,400.0,658.0,181.0,2
4970,3,819.0,571.0,388.0,627.0,213.0,3
4971,3,826.0,520.0,370.0,633.0,190.0,1
4972,3,821.0,566.0,395.0,657.0,181.0,2
4973,3,816.0,570.0,391.0,627.0,218.0,3
4974,3,832.0,525.0,369.0,634.0,193.0,1
4975,3,826.0,568.0,397.0,658.0,182.0,2
4976,3,817.0,573.0,390.0,627.0,216.0,3
4977,3,825.0,521.0,366.0,632.0,193.0,1
4978,3,825.0,568.0,401.0,660.0,187.0,2
4979,3,818.0,570.0,389.0,628.0,216.0,3
4980,3,826.0,526.0,365.0,633.0,197.0,1
4981,3,830.0,566.0,393.0,654.0,184.0,2
4982,3,816.0,574.0,390.0,628.0,217.0,3
4983,3,830.0,522.0,369.0,639.0,200.0,1
4984,3,825.0,567.0,397.0,660.0,185.0,2
4985,3,818.0,573.0,390.0,627.0,214.0,3
4986,3,829.0,526.0,364.0,632.0,199.0,1
4987,3,828.0,570.0,397.0,661.0,189.0,2
4988,3,817.0,571.0,393.0,629.0,214.0,3
4989,3,825.0,526.0,369.0,631.0,193.0,1
4990,3,820.0,568.0,398.0,657.0,193.0,2
4991,3,821.0,570.0,392.0,628.0,217.0,3
4992,3,828.0,523.0,369.0,629.0,198.0,1
4993,3,831.0,563.0,398.0,658.0,186.0,2
4994,3,821.0,570.0,391.0,630.0,215.0,3
4995,3,827.0,526.0,369.0,630.0,199.0,1
4996,3,825.0,568.0,392.0,656.0,183.0,2
4997,3,819.0,572.0,392.0,626.0,217.0,3
4998,3,826.0,526.0,365.0,633.0,198.0,1
4999,3,825.0,570.0,398.0,654.0,183.0,2
5000,3,816.0,569.0,388.0,628.0,215.0,3
5001,3,832.0,527.0,366.0,633.0,197.0,1
5002,3,823.0,568.0,400.0,656.0,187.0,2
5003,3,815.0,570.0,392.0,627.0,216.0,3
5004,3,827.0,530.0,369.0,631.0,196.0,1
5005,3,823.0,566.0,398.0,653.0,192.0,2
5006,3,820.0,570.0,391.0,630.0,216.0,3
5007,3,827.0,532.0,366.0,633.0,196.0,1
5008,3,825.0,565.0,393.0,658.0,185.0,2
5009,3,817.0,572.0,391.0,630.0,214.0,3
5010,3,827.0,522.0,367.0,631.0,191.0,1
5011,3,824.0,566.0,397.0,658.0,184.0,2
5012,3,820.0,568.0,390.0,626.0,216.0,3
5013,3,829.0,519.0,369.0,632.0,196.0,1
5014,3,823.0,567.0,396.0,658.0,189.0,2
5015,3,818.0,569.0,390.0,628.0,213.0,3
5016,3,825.0,524.0,365.0,633.0,,1
5017,3,828.0,564.0,394.0,656.0,188.0,2
5018,3,822.0,572.0,392.0,626.0,215.0,3
5019,3,826.0,522.0,366.0,633.0,198.0,1
5020,3,824.0,568.0,395.0,656.0,186.0,2
5021,3,817.0,570.0,392.0,627.0,216.0,3
5022,3,831.0,522.0,369.0,630.0,194.0,1
5023,3,825.0,568.0,399.0,659.0,179.0,2
5024,3,817.0,570.0,393.0,627.0,215.0,3
5025,3,828.0,526.0,370.0,632.0,194.0,1
5026,3,822.0,569.0,395.0,660.0,182.0,2
5027,3,821.0,569.0,389.0,630.0,217.0,3
5028,3,828.0,522.0,367.0,631.0,194.0,1
5029,3,825.0,566.0,399.0,655.0,176.0,2
5030,3,818.0,570.0,389.0,629.0,214.0,3
5031,3,823.0,527.0,370.0,633.0,198.0,1
5032,3,818.0,564.0,400.0,658.0,179.0,2
5033,3,819.0,572.0,389.0,633.0,218.0,3
5034,3,831.0,528.0,368.0,630.0,195.0,1
5035,3,825.0,566.0,397.0,656.0,185.0,2
5036,3,819.0,568.0,392.0,628.0,214.0,3
5037,3,830.0,527.0,368.0,,197.0,1
5038,3,821.0,567.0,397.0,,191.0,2
5039,3,816.0,571.0,393.0,629.0,215.0,3
5040,3,827.0,528.0,370.0,632.0,201.0,1
5041,3,820.0,565.0,394.0,658.0,184.0,2
5042,3,815.0,570.0,393.0,627.0,215.0,3
5043,3,828.0,529.0,366.0,632.0,199.0,1
5044,3,823.0,568.0,398.0,654.0,185.0,2
5045,3,816.0,571.0,391.0,627.0,216.0,3
5046,3,828.0,527.0,370.0,631.0,193.0,1
5047,3,822.0,570.0,396.0,655.0,180.0,2
5048,3,819.0,570.0,388.0,625.0,216.0,3
5049,3,826.0,526.0,367.0,633.0,193.0,1
5050,3,823.0,569.0,395.0,654.0,183.0,2
5051,3,819.0,573.0,390.0,629.0,219.0,3
5052,3,826.0,522.0,365.0,631.0,204.0,1
5053,3,825.0,566.0,399.0,655.0,186.0,2
5054,3,821.0,574.0,390.0,630.0,216.0,3
5055,3,827.0,526.0,366.0,633.0,204.0,1
5056,3,820.0,566.0,396.0,658.0,188.0,2
5057,3,820.0,571.0,392.0,628.0,217.0,3
5058,3,826.0,522.0,370.0,634.0,200.0,1
5059,3,822.0,566.0,396.0,662.0,190.0,2
5060,3,821.0,570.0,393.0,629.0,217.0,3
5061,3,826.0,525.0,366.0,633.0,195.0,1
5062,3,823.0,566.0,393.0,657.0,184.0,2
5063,3,820.0,571.0,392.0,628.0,214.0,3
5064,3,825.0,529.0,369.0,633.0,196.0,1
5065,3,823.0,569.0,397.0,654.0,181.0,2
5066,3,819.0,568.0,391.0,627.0,219.0,3
5067,3,828.0,526.0,367.0,634.0,194.0,1
5068,3,825.0,567.0,398.0,658.0,182.0,2
5069,3,817.0,568.0,389.0,628.0,217.0,3
5070,3,830.0,523.0,365.0,633.0,194.0,1
5071,3,817.0,564.0,396.0,660.0,188.0,2
5072,3,817.0,569.0,389.0,634.0,215.0,3
5073,3,824.0,526.0,370.0,632.0,198.0,1
5074,3,823.0,568.0,392.0,660.0,187.0,2
5075,3,819.0,572.0,388.0,632.0,215.0,3
5076,3,829.0,527.0,370.0,632.0,199.0,1
5077,3,818.0,565.0,392.0,656.0,182.0,2
5078,3,817.0,570.0,390.0,626.0,217.0,3
5079,3,825.0,530.0,364.0,632.0,196.0,1
5080,3,816.0,570.0,397.0,656.0,186.0,2
5081,3,817.0,571.0,389.0,628.0,215.0,3
5082,3,831.0,530.0,367.0,630.0,192.0,1
5083,3,822.0,568.0,397.0,654.0,179.0,2
5084,3,820.0,573.0,388.0,628.0,218.0,3
5085,3,826.0,526.0,367.0,630.0,196.0,1
5086,3,824.0,568.0,395.0,653.0,180.0,2
5087,3,818.0,571.0,390.0,625.0,214.0,3
5088,3,824.0,526.0,367.0,632.0,202.0,1
5089,3,827.0,568.0,396.0,661.0,,2
5090,3,815.0,569.0,391.0,628.0,214.0,3
5091,3,831.0,528.0,368.0,634.0,201.0,1
5092,3,821.0,569.0,394.0,659.0,184.0,2
5093,3,819.0,570.0,392.0,630.0,215.0,3
5094,3,827.0,529.0,365.0,640.0,205.0,1
5095,3,819.0,568.0,394.0,659.0,182.0,2
5096,3,817.0,568.0,388.0,630.0,217.0,3
5097,3,821.0,530.0,366.0,633.0,199.0,1
5098,3,827.0,568.0,399.0,655.0,180.0,2
5099,3,814.0,571.0,389.0,629.0,215.0,3
5100,3,827.0,528.0,366.0,633.0,195.0,1
5101,3,823.0,566.0,399.0,655.0,188.0,2
5102,3,820.0,567.0,389.0,628.0,218.0,3
5103,3,825.0,525.0,370.0,635.0,192.0,1
5104,3,818.0,567.0,399.0,657.0,182.0,2
5105,3,820.0,572.0,392.0,630.0,214.0,3
5106,3,824.0,,369.0,633.0,194.0,1
5107,3,825.0,,392.0,659.0,179.0,2
5108,3,815.0,,390.0,629.0,217.0,3
5109,3,833.0,523.0,365.0,632.0,201.0,1
5110,3,829.0,568.0,393.0,661.0,186.0,2
5111,3,820.0,571.0,392.0,628.0,216.0,3
5112,3,832.0,527.0,366.0,630.0,196.0,1
5113,3,825.0,568.0,399.0,658.0,192.0,2
5114,3,818.0,571.0,392.0,628.0,216.0,3
5115,3,826.0,,368.0,639.0,193.0,1
5116,3,826.0,,401.0,659.0,190.0,2
5117,3,814.0,,390.0,635.0,217.0,3
5118,3,829.0,526.0,364.0,641.0,191.0,1
5119,3,833.0,566.0,398.0,659.0,189.0,2
5120,3,822.0,570.0,393.0,634.0,216.0,3
5121,3,830.0,526.0,365.0,633.0,196.0,1
5122,3,833.0,566.0,401.0,658.0,187.0,2
5123,3,816.0,572.0,388.0,628.0,214.0,3
5124,3,825.0,527.0,366.0,635.0,196.0,1
5125,3,822.0,567.0,400.0,657.0,188.0,2
5126,3,821.0,572.0,388.0,629.0,219.0,3
5127,3,824.0,525.0,367.0,632.0,197.0,1
5128,3,825.0,563.0,399.0,654.0,189.0,2
5129,3,818.0,568.0,390.0,626.0,218.0,3
5130,3,827.0,525.0,365.0,631.0,199.0,1
5131,3,821.0,567.0,398.0,657.0,188.0,2
5132,3,818.0,571.0,389.0,625.0,214.0,3
5133,3,832.0,522.0,367.0,632.0,199.0,1
5134,3,820.0,569.0,394.0,659.0,187.0,2
5135,3,819.0,574.0,389.0,628.0,217.0,3
5136,3,825.0,527.0,369.0,632.0,195.0,1
5137,3,824.0,566.0,394.0,657.0,186.0,2
5138,3,818.0,571.0,393.0,628.0,216.0,3
5139,3,825.0,530.0,370.0,631.0,192.0,1
5140,3,824.0,568.0,399.0,659.0,186.0,2
5141,3,818.0,570.0,390.0,628.0,214.0,3
5142,3,833.0,528.0,366.0,632.0,195.0,1
5143,3,824.0,568.0,398.0,662.0,189.0,2
5144,3,818.0,573.0,390.0,624.0,214.0,3
5145,3,828.0,527.0,368.0,634.0,204.0,1
5146,3,825.0,568.0,401.0,659.0,190.0,2
5147,3,821.0,572.0,392.0,629.0,215.0,3
5148,3,827.0,526.0,368.0,630.0,199.0,1
5149,3,820.0,567.0,399.0,657.0,183.0,2
5150,3,819.0,567.0,393.0,630.0,218.0,3
5151,3,824.0,526.0,370.0,635.0,195.0,1
5152,3,822.0,564.0,402.0,657.0,190.0,2
5153,3,819.0,570.0,391.0,627.0,215.0,3
5154,3,825.0,528.0,367.0,632.0,192.0,1
5155,3,825.0,568.0,400.0,657.0,188.0,2
5156,3,820.0,571.0,391.0,629.0,217.0,3
5157,3,832.0,524.0,367.0,632.0,196.0,1
5158,3,822.0,569.0,401.0,654.0,190.0,2
5159,3,822.0,573.0,391.0,629.0,219.0,3
5160,3,824.0,530.0,363.0,634.0,199.0,1
5161,3,818.0,567.0,398.0,657.0,184.0,2
5162,3,817.0,575.0,391.0,628.0,216.0,3
5163,3,827.0,530.0,364.0,631.0,200.0,1
5164,3,825.0,568.0,399.0,658.0,179.0,2
5165,3,820.0,571.0,394.0,627.0,216.0,3
5166,3,827.0,529.0,367.0,631.0,200.0,1
5167,3,819.0,570.0,401.0,655.0,187.0,2
5168,3,817.0,569.0,390.0,630.0,216.0,3
5169,3,827.0,530.0,369.0,632.0,196.0,1
5170,3,821.0,568.0,396.0,654.0,185.0,2
5171,3,818.0,571.0,391.0,628.0,215.0,3
5172,3,828.0,526.0,367.0,631.0,198.0,1
5173,3,827.0,565.0,395.0,658.0,189.0,2
5174,3,817.0,570.0,388.0,626.0,212.0,3
5175,3,829.0,526.0,367.0,632.0,202.0,1
5176,3,823.0,567.0,397.0,657.0,184.0,2
5177,3,821.0,571.0,391.0,629.0,214.0,3
5178,3,828.0,526.0,364.0,633.0,203.0,1
5179,3,827.0,567.0,397.0,659.0,186.0,2
5180,3,818.0,567.0,392.0,628.0,216.0,3
5181,3,825.0,529.0,366.0,632.0,198.0,1
5182,3,823.0,570.0,396.0,658.0,182.0,2
5183,3,819.0,569.0,391.0,626.0,217.0,3
5184,3,825.0,530.0,367.0,631.0,191.0,1
5185,3,826.0,568.0,398.0,658.0,181.0,2
5186,3,817.0,568.0,391.0,634.0,217.0,3
5187,3,826.0,526.0,366.0,633.0,193.0,1
5188,3,819.0,568.0,400.0,658.0,179.0,2
5189,3,815.0,571.0,390.0,628.0,218.0,3
5190,3,826.0,524.0,365.0,635.0,196.0,1
5191,3,831.0,568.0,399.0,658.0,184.0,2
5192,3,818.0,569.0,387.0,627.0,216.0,3
5193,3,825.0,525.0,370.0,632.0,200.0,1
5194,3,830.0,569.0,401.0,657.0,187.0,2
5195,3,815.0,570.0,391.0,626.0,214.0,3
5196,3,828.0,522.0,368.0,632.0,197.0,1
5197,3,822.0,568.0,399.0,657.0,192.0,2
5198,3,817.0,572.0,389.0,625.0,218.0,3
5199,3,826.0,526.0,371.0,631.0,196.0,1
5200,3,820.0,566.0,399.0,659.0,185.0,2
5201,3,815.0,570.0,392.0,628.0,216.0,3
5202,3,830.0,522.0,363.0,632.0,203.0,1
5203,3,817.0,566.0,397.0,658.0,181.0,2
5204,3,818.0,569.0,392.0,629.0,215.0,3
5205,3,828.0,529.0,366.0,633.0,197.0,1
5206,3,821.0,564.0,401.0,655.0,185.0,2
5207,3,819.0,569.0,392.0,629.0,212.0,3
5208,3,832.0,523.0,369.0,633.0,199.0,1
5209,3,821.0,568.0,397.0,656.0,182.0,2
5210,3,819.0,,391.0,628.0,219.0,3
5211,3,828.0,527.0,367.0,633.0,194.0,1
5212,3,823.0,566.0,397.0,660.0,183.0,2
5213,3,821.0,571.0,391.0,625.0,216.0,3
5214,3,829.0,524.0,366.0,631.0,195.0,1
5215,3,822.0,568.0,390.0,655.0,194.0,2
5216,3,821.0,569.0,389.0,626.0,216.0,3
5217,3,829.0,523.0,367.0,631.0,192.0,1
5218,3,817.0,568.0,394.0,660.0,188.0,2
5219,3,817.0,571.0,390.0,627.0,215.0,3
5220,3,828.0,526.0,365.0,632.0,195.0,1
5221,3,823.0,565.0,393.0,660.0,184.0,2
5222,3,818.0,570.0,389.0,628.0,217.0,3
5223,3,824.0,529.0,366.0,634.0,201.0,1
5224,3,819.0,568.0,394.0,659.0,181.0,2
5225,3,821.0,570.0,390.0,635.0,216.0,3
5226,3,826.0,526.0,366.0,636.0,198.0,1
5227,3,821.0,566.0,397.0,657.0,186.0,2
5228,3,820.0,572.0,391.0,630.0,215.0,3
5229,3,832.0,526.0,368.0,634.0,194.0,1
5230,3,824.0,568.0,397.0,655.0,181.0,2
5231,3,819.0,572.0,392.0,626.0,216.0,3
5232,3,829.0,529.0,370.0,633.0,194.0,1
5233,3,824.0,564.0,395.0,657.0,183.0,2
5234,3,818.0,572.0,388.0,626.0,216.0,3
5235,3,827.0,529.0,367.0,632.0,195.0,1
5236,3,819.0,570.0,400.0,656.0,187.0,2
5237,3,818.0,571.0,391.0,628.0,218.0,3
5238,3,822.0,527.0,365.0,632.0,199.0,1
5239,3,816.0,567.0,402.0,654.0,188.0,2
5240,3,818.0,574.0,390.0,627.0,218.0,3
5241,3,826.0,529.0,365.0,635.0,198.0,1
5242,3,871.0,566.0,401.0,656.0,183.0,2
5243,3,817.0,574.0,394.0,629.0,217.0,3
5244,3,828.0,527.0,363.0,636.0,194.0,1
5245,3,820.0,564.0,392.0,658.0,188.0,2
5246,3,818.0,573.0,390.0,627.0,216.0,3
5247,3,826.0,525.0,368.0,639.0,194.0,1
5248,3,824.0,565.0,395.0,658.0,189.0,2
5249,3,825.0,572.0,394.0,628.0,216.0,3
5250,3,828.0,525.0,363.0,632.0,196.0,1
5251,3,832.0,567.0,393.0,658.0,181.0,2
5252,3,817.0,572.0,391.0,628.0,215.0,3
5253,3,831.0,524.0,370.0,631.0,201.0,1
5254,3,869.0,566.0,395.0,656.0,187.0,2
5255,3,816.0,571.0,392.0,628.0,215.0,3
5256,3,824.0,530.0,365.0,631.0,203.0,1
5257,3,822.0,568.0,398.0,658.0,178.0,2
5258,3,817.0,570.0,392.0,628.0,216.0,3
5259,3,827.0,524.0,367.0,630.0,195.0,1
5260,3,821.0,567.0,399.0,658.0,185.0,2
5261,3,820.0,568.0,392.0,628.0,217.0,3
5262,3,827.0,528.0,371.0,631.0,196.0,1
5263,3,834.0,565.0,398.0,656.0,189.0,2
5264,3,818.0,568.0,393.0,629.0,218.0,3
5265,3,827.0,527.0,369.0,631.0,198.0,1
5266,3,818.0,566.0,397.0,662.0,179.0,2
5267,3,820.0,571.0,391.0,628.0,218.0,3
5268,3,826.0,525.0,369.0,632.0,202.0,1
5269,3,819.0,568.0,395.0,658.0,181.0,2
5270,3,824.0,570.0,392.0,628.0,216.0,3
5271,3,824.0,522.0,371.0,634.0,197.0,1
5272,3,819.0,567.0,398.0,658.0,184.0,2
5273,3,818.0,569.0,391.0,629.0,218.0,3
5274,3,831.0,522.0,368.0,634.0,194.0,1
5275,3,824.0,563.0,400.0,658.0,191.0,2
5276,3,825.0,568.0,393.0,629.0,216.0,3
5277,3,826.0,525.0,371.0,632.0,189.0,1
5278,3,820.0,565.0,397.0,661.0,184.0,2
5279,3,819.0,571.0,389.0,630.0,218.0,3
5280,3,825.0,519.0,367.0,634.0,194.0,1
5281,3,825.0,568.0,396.0,661.0,185.0,2
5282,3,822.0,574.0,390.0,627.0,220.0,3
5283,3,829.0,528.0,369.0,631.0,202.0,1
5284,3,831.0,568.0,396.0,657.0,188.0,2
5285,3,818.0,571.0,392.0,630.0,217.0,3
5286,3,828.0,524.0,371.0,632.0,202.0,1
5287,3,819.0,570.0,393.0,657.0,187.0,2
5288,3,819.0,571.0,394.0,627.0,216.0,3
5289,3,828.0,523.0,365.0,634.0,195.0,1
5290,3,825.0,567.0,397.0,656.0,192.0,2
5291,3,819.0,571.0,391.0,627.0,218.0,3
5292,3,832.0,527.0,366.0,633.0,200.0,1
5293,3,821.0,566.0,395.0,655.0,189.0,2
5294,3,817.0,572.0,390.0,629.0,217.0,3
5295,3,836.0,526.0,365.0,635.0,200.0,1
5296,3,824.0,569.0,393.0,660.0,181.0,2
5297,3,817.0,570.0,389.0,627.0,217.0,3
5298,3,830.0,526.0,367.0,631.0,197.0,1
5299,3,824.0,568.0,394.0,657.0,189.0,2
5300,3,817.0,570.0,395.0,628.0,217.0,3
5301,3,830.0,524.0,365.0,633.0,194.0,1
5302,3,825.0,565.0,393.0,658.0,182.0,2
5303,3,814.0,570.0,392.0,628.0,214.0,3
5304,3,830.0,522.0,366.0,632.0,190.0,1
5305,3,824.0,565.0,393.0,657.0,186.0,2
5306,3,821.0,573.0,390.0,626.0,219.0,3
5307,3,831.0,527.0,366.0,632.0,195.0,1
5308,3,829.0,568.0,394.0,657.0,184.0,2
5309,3,817.0,571.0,393.0,631.0,215.0,3
5310,3,832.0,525.0,365.0,633.0,202.0,1
5311,3,827.0,564.0,394.0,657.0,187.0,2
5312,3,817.0,568.0,392.0,632.0,216.0,3
5313,3,826.0,526.0,366.0,632.0,199.0,1
5314,3,824.0,569.0,397.0,658.0,181.0,2
5315,3,820.0,570.0,390.0,628.0,215.0,3
5316,3,829.0,528.0,366.0,631.0,196.0,1
5317,3,824.0,567.0,397.0,657.0,186.0,2
5318,3,820.0,570.0,392.0,636.0,216.0,3
5319,3,835.0,528.0,368.0,633.0,196.0,1
5320,3,825.0,567.0,391.0,657.0,189.0,2
5321,3,818.0,571.0,391.0,628.0,216.0,3
5322,3,833.0,525.0,368.0,632.0,202.0,1
5323,3,817.0,567.0,394.0,657.0,180.0,2
5324,3,822.0,570.0,392.0,630.0,214.0,3
5325,3,829.0,527.0,365.0,632.0,200.0,1
5326,3,826.0,568.0,400.0,656.0,187.0,2
5327,3,821.0,573.0,391.0,625.0,216.0,3
5328,3,827.0,528.0,366.0,633.0,197.0,1
5329,3,817.0,565.0,396.0,658.0,186.0,2
5330,3,814.0,572.0,390.0,627.0,221.0,3
5331,3,832.0,527.0,366.0,635.0,193.0,1
5332,3,823.0,564.0,395.0,657.0,185.0,2
5333,3,817.0,569.0,391.0,628.0,217.0,3
5334,3,831.0,524.0,366.0,632.0,195.0,1
5335,3,825.0,565.0,401.0,659.0,184.0,2
5336,3,820.0,571.0,392.0,628.0,217.0,3
5337,3,830.0,527.0,365.0,632.0,198.0,1
5338,3,822.0,566.0,393.0,657.0,184.0,2
5339,3,815.0,571.0,390.0,633.0,215.0,3
5340,3,832.0,527.0,368.0,634.0,199.0,1
5341,3,824.0,567.0,395.0,657.0,190.0,2
5342,3,816.0,570.0,390.0,626.0,217.0,3
5343,3,833.0,525.0,366.0,630.0,196.0,1
5344,3,821.0,564.0,398.0,659.0,190.0,2
5345,3,818.0,569.0,392.0,628.0,216.0,3
5346,3,826.0,529.0,368.0,631.0,194.0,1
5347,3,826.0,569.0,395.0,656.0,189.0,2
